"pedon_key","stationTriplet","Site","stateCode","Network","Name","dcoCode","countyName","HUC","Elevation_ft","Latitude","Longitude","dataTimeZone","shefId","beginDate","endDate","upedonid","pedlabsampnum","State"
NA,"972:UT:SNTL","972","UT","SNTL","Louis Meadow","UT","Salt Lake","160202040304",6700,40.83033,-111.76457,-8,"LMSU1","1999-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1296:OR:SNTLT","1296","OR","SNTLT","Louse Canyon","ID","UNKNOWN","160402010304",6520,42.07059,-117.5483,-8,NA,"2020-09-29 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"835:MT:SNTL","835","MT","SNTL","Twelvemile Creek","MT","Ravalli","170102050601",5600,46.14287,-114.44755,-8,"TMCM8","1967-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"677:ID:SNTL","677","ID","SNTL","Oxford Spring","ID","Oneida","160102040206",6740,42.26015,-112.12515,-8,"OXSI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"925:OR:SNTL","925","OR","SNTL","South Fork Bull Run","OR","Clackamas","170800010504",2690,45.44575,-122.03125,-8,"SFBO3","1997-09-18 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"1217:UT:SNTL","1217","UT","SNTL","Rees Flat","UT","Juab","160300050202",7206,39.49667,-111.72508,-8,"REFU1","2012-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"775:WY:SNTL","775","WY","SNTL","South Pass","MT","Fremont","100800030101",9040,42.57314,-108.84324,-8,"SPSW4","1984-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"3068:CO:CSCAN","3068","CO","CSCAN","Southern Ute Tribe","GC","La Plata","140801011502",6660,37.16839,-107.67642,-7,NA,"2020-10-05 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"3053:RI:CSCAN","3053","RI","CSCAN","Narragansett - Tribal SCAN","GC","Washington","010900050205",36,41.36508,-71.7813,-5,NA,"2018-08-03 00:00","2100-01-01 00:00",NA,NA,"Rhode Island"
NA,"679:WA:SNTL","679","WA","SNTL","Paradise","OR","Pierce","171100150104",5130,46.78265,-121.74765,-8,"AFSW1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"877:AZ:SNTL","877","AZ","SNTL","Workman Creek","CO","Gila","150601030802",7032,33.81259,-110.91852,-8,"WKMA3","1938-12-01 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"986:AK:SNTL","986","AK","SNTL","Pargon Creek","AK","Nome","190501040905",100,64.9935,-163.10317,-9,"PCRA2","1999-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"606:WA:SNTL","606","WA","SNTL","Lyman Lake","OR","Chelan","170200090203",5980,48.19798,-120.91678,-8,"LYLW1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"1069:WA:SNTL","1069","WA","SNTL","Lynn Lake","OR","King","171100130203",3900,47.20172,-121.77972,-8,"LAKW1","2007-08-30 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"755:NM:SNTL","755","NM","SNTL","Signal Peak","CO","Grant","150400010803",8405,32.92342,-108.14546,-8,"SGNN5","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"2044:AK:SNTL","2044","AK","SNTL","Spring Creek","AK","Matanuska-Susitna","190204020709",580,61.65722,-149.12853,-9,"SCPA2","2018-06-16 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"661:WY:SNTL","661","WY","SNTL","New Fork Lake","ID","Sublette","140401020201",8340,43.11265,-109.94947,-8,"NFLW4","1984-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"3067:ME:CSCAN","3067","ME","CSCAN","Micmacs","GC","Aroostook","010100041009",576,46.77921,-67.9908,-5,NA,"2019-07-24 00:00","2100-01-01 00:00",NA,NA,"Maine"
NA,"805:ID:SNTL","805","ID","SNTL","Swede Peak","ID","Blaine","170402210301",7640,43.626,-113.96887,-8,"SWPI1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"855:ID:SNTL","855","ID","SNTL","West Branch","ID","Adams","170501240201",5560,45.0722,-116.45413,-8,"WBRI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"664:MT:SNTL","664","MT","SNTL","Noisy Basin","MT","Flathead","170102080208",6040,48.15668,-113.9463,-8,"NOIM8","1961-04-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"665:NM:SNTL","665","NM","SNTL","North Costilla","CO","Taos","130201010101",10598,36.99396,-105.25988,-8,"NCSN5","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"905:CO:SNTL","905","CO","SNTL","Mancos","CO","Montezuma","140801070102",10044,37.43109,-108.17005,-8,"MNCC2","1994-08-30 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"788:WA:SNTL","788","WA","SNTL","Stampede Pass","OR","King","171100130103",3850,47.27427,-121.34162,-8,"SMPW1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"2196:WI:SCAN","2196","WI","SCAN","UW Platteville","GC","Lafayette","070600050302",1075,42.70785,-90.3899,-6,"UWPW3","2013-09-04 17:00","2100-01-01 00:00",NA,NA,"Wisconsin"
NA,"613:MT:SNTL","613","MT","SNTL","Many Glacier","MT","Glacier","090400010201",4900,48.79698,-113.6705,-8,"MANM8","1976-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1307:NM:SNTL","1307","NM","SNTL","Taos Pueblo","CO","Colfax","130201010602",11020,36.54099,-105.35944,-8,"TPSN5","2021-09-21 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"1258:CA:SNTL","1258","CA","SNTL","State Line","OR","Modoc","180102040201",5680,41.98609,-120.71574,-8,"TATC1","2014-06-17 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"1220:OR:SNTLT","1220","OR","SNTLT","Rogger Meadow AM","OR","Lake","171200070305",6360,42.16528,-120.24747,-8,"RGZO3","2012-06-12 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"863:WA:SNTL","863","WA","SNTL","White Pass E.S.","OR","Yakima","170300020301",4440,46.64142,-121.38153,-8,"WHPW1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"616:WY:SNTL","616","WY","SNTL","Marquette","MT","Park","100800130303",8760,44.3016,-109.24019,-8,"MRQW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"1127:AZ:SNTL","1127","AZ","SNTL","Nutrioso","CO","Apache","150400040301",8571,33.89791,-109.15465,-8,"NUTA3","2008-06-02 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"792:ID:SNTL","792","ID","SNTL","Stickney Mill","ID","Custer","170402180303",7430,43.86117,-114.20902,-8,"STMI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"671:OR:SNTL","671","OR","SNTL","Ochoco Meadows","OR","Crook","170703050201",5430,44.42917,-120.3311,-8,"OCMO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"794:OR:SNTL","794","OR","SNTL","Strawberry","OR","Lake","180102040501",5770,42.12587,-120.8361,-8,"STWO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"617:AZ:SNTL","617","AZ","SNTL","Maverick Fork","CO","Apache","150601010104",9220,33.92123,-109.45872,-8,"MVFA3","1953-10-01 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"1096:AK:SNTL","1096","AK","SNTL","May Creek","AK","Valdez-Cordova","190201031603",1610,61.34783,-142.70967,-9,"SNCA2","2006-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"2236:CA:SCAN","2236","CA","SCAN","Rancheria","GC","Mono","180901010405",7200,38.07666,-119.11417,-8,NA,"2023-09-26 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"694:UT:SNTL","694","UT","SNTL","Pine Creek","UT","Millard","160300051307",8734,38.88185,-112.24915,-8,"PCKU1","1985-02-13 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"815:OR:SNTL","815","OR","SNTL","Three Creeks Meadow","OR","Deschutes","170703010601",5690,44.14425,-121.64095,-8,"TCMO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"1040:CO:SNTL","1040","CO","SNTL","Mccoy Park","CO","Eagle","140100030302",9516,39.60231,-106.544,-8,"MCYC2","2002-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"797:CO:SNTL","797","CO","SNTL","Stump Lakes","CO","La Plata","140801040702",11248,37.47647,-107.63348,-8,"STPC2","1985-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"676:WY:SNTL","676","WY","SNTL","Owl Creek","MT","Hot Springs","100800070103",8975,43.65868,-109.00988,-8,"OLWW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
"32030","985:WA:SNTL","985","WA","SNTL","Sourdough Gulch","OR","Asotin","170601030202",4000,46.23718,-117.39438,-8,"SGUW1","2000-07-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"1048:NM:SNTL","1048","NM","SNTL","Mcknight Cabin","CO","Grant","130302020103",9242,33.00796,-107.86982,-8,"MCKN5","2003-09-25 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"731:WY:SNTL","731","WY","SNTL","Sand Lake","CO","Carbon","101800040101",10098,41.4625,-106.281,-8,"SNLW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"732:WY:SNTL","732","WY","SNTL","Sandstone RS","CO","Carbon","140500030208",8152,41.11179,-107.17043,-8,"SRSW4","1984-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"1194:NV:SNTL","1194","NV","SNTL","Summit Lk","UT","Humboldt","160402021301",7615,41.48953,-118.99663,-8,"MTLN2","2011-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"899:WA:SNTL","899","WA","SNTL","Tinkham Creek","OR","King","171100120101",2990,47.33198,-121.46975,-8,"TKSW1","1993-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"699:WA:SNTL","699","WA","SNTL","Pope Ridge","OR","Chelan","170200100204",3590,47.9909,-120.56622,-8,"PPRW1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"2085:AR:SCAN","2085","AR","SCAN","Uapb-Earle","GC","Crittenden","080202031212",213,35.27732,-90.45031,-6,"UAEA4","2004-02-07 00:00","2100-01-01 00:00",NA,NA,"Arkansas"
NA,"974:WA:SNTL","974","WA","SNTL","Waterhole","OR","Clallam","171100200506",5010,47.94485,-123.42594,-8,"WHSW1","1999-09-30 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"803:ID:SNTL","803","ID","SNTL","Sunset","ID","Shoshone","170103020102",5540,47.55545,-115.82422,-8,"SNSI1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"1231:WA:SNTL","1231","WA","SNTL","Satus Pass","OR","Klickitat","170701060301",3960,45.98797,-120.67734,-8,"SPSW1","2012-08-23 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"952:AK:SNTL","952","AK","SNTL","Upper Chena","AK","Fairbanks North Star","190803060102",2850,65.1,-144.93317,-9,"UCEA2","1983-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"2158:UT:SCAN","2158","UT","SCAN","Spooky","GC","Kane","140700050701",5341,37.51468,-111.26189,-7,"SPYU1","2010-04-14 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"2205:TX:SCAN","2205","TX","SCAN","Weslaco","GC","Hidalgo","121102080300",57,26.15553,-97.95927,-6,"WCOT2","2013-09-16 00:00","2100-01-01 00:00",NA,NA,"Texas"
NA,"703:WY:SNTL","703","WY","SNTL","Powder River Pass","MT","Johnson","100800080304",9480,44.16188,-107.12622,-8,"PWDW4","1949-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"662:MT:SNTL","662","MT","SNTL","Nez Perce Camp","MT","Ravalli","170102050204",5650,45.73107,-114.48075,-8,"NZCM8","1967-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"839:CO:SNTL","839","CO","SNTL","Upper Rio Grande","CO","Hinsdale","130100010106",9379,37.72172,-107.25971,-8,"URGC2","1985-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1064:AK:SNTL","1064","AK","SNTL","Middle Fork Bradley","AK","Kenai Peninsula","190203011102",2300,59.77683,-150.75733,-9,"MFBA2","1989-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"807:WY:SNTL","807","WY","SNTL","Sylvan Road","MT","Park","100800120103",7120,44.47825,-110.03808,-8,"SYRW4","1986-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"738:ID:SNTL","738","ID","SNTL","Schweitzer Basin","ID","Bonner","170102150502",6090,48.37428,-116.63917,-8,"STZI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"1299:ID:SNTL","1299","ID","SNTL","Pebble Creek","ID","Caribou","170402080206",6513,42.7674,-112.10648,-8,"PEBI1","2021-06-17 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"858:MT:SNTL","858","MT","SNTL","Whiskey Creek","MT","Gallatin","100200070203",6800,44.61088,-111.14998,-8,"WSKM8","1967-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1079:OR:SNTL","1079","OR","SNTL","Milk Shakes","OR","Wallowa","170701020201",5580,45.9821,-117.94883,-8,"MLKO3","2007-05-12 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"828:UT:SNTL","828","UT","SNTL","Trial Lake","UT","Summit","160202030102",9992,40.678,-110.94873,-8,"TRLU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1313:AK:SNTLT","1313","AK","SNTLT","Mount Ripinsky","AK","Haines","190103030802",2500,59.2599,-135.49339,-9,NA,"2022-08-23 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"811:NV:SNTL","811","NV","SNTL","Taylor Canyon","UT","Elko","170501050105",6325,41.2287,-116.0293,-8,"TACN2","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"650:ID:SNTL","650","ID","SNTL","Mountain Meadows","ID","Idaho","170603020301",6320,45.69694,-115.22972,-8,"MTMI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"1084:OR:SNTL","1084","OR","SNTL","Miller Woods","OR","Yamhill","170900080606",420,45.24755,-123.27563,-8,"MWDO3","2006-09-22 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"744:NM:SNTL","744","NM","SNTL","Senorita Divide #2","CO","Rio Arriba","130202020102",8569,36.00152,-106.83408,-8,"SENN5","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"865:UT:SNTL","865","UT","SNTL","Widtsoe #3","UT","Garfield","160300020403",9640,37.83633,-111.88163,-8,"WSTU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"543:UT:SNTL","543","UT","SNTL","Wilbur Bench","UT","Duchesne","140600040701",9171,39.89166,-110.74604,-8,"ICYU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"3058:WI:CSCAN","3058","WI","CSCAN","Miskwaabikaa","GC","Ashland","040103020305",1233,46.35319,-90.64349,-6,NA,"2019-05-23 00:00","2100-01-01 00:00",NA,NA,"Wisconsin"
NA,"951:AK:SNTL","951","AK","SNTL","Teuchet Creek","AK","Fairbanks North Star","190803060301",1640,64.94583,-145.51667,-9,"TEUA2","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"693:MT:SNTL","693","MT","SNTL","Pike Creek","MT","Pondera","100302010103",5930,48.30305,-113.32868,-8,"PICM8","1960-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"844:UT:SNTL","844","UT","SNTL","Vernon Creek","UT","Tooele","160203040102",7401,39.93667,-112.41478,-8,"VNCU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"845:ID:SNTL","845","ID","SNTL","Vienna Mine","ID","Blaine","170602010201",8960,43.79942,-114.85273,-8,"VNNI1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"1009:MT:SNTL","1009","MT","SNTL","Stringer Creek","MT","Meagher","100301030801",6550,46.9269,-110.90198,-8,"STCM8","1992-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"2217:CA:SCAN","2217","CA","SCAN","Monocline Ridge","GC","Fresno","180300090904",875,36.54417,-120.55463,-8,"RGMC1","2014-10-29 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"816:WY:SNTL","816","WY","SNTL","Thumb Divide","ID","Teton","100700010409",7980,44.36917,-110.57717,-8,"THUW4","1987-09-30 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"748:WA:SNTL","748","WA","SNTL","Sheep Canyon","OR","Cowlitz","170800050601",3990,46.19325,-122.25393,-8,"SHPW1","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"1188:CO:SNTL","1188","CO","SNTL","Wager Gulch","CO","Hinsdale","140200020602",11132,37.88248,-107.36428,-8,"WRGC2","2011-07-28 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"697:CA:SNTL","697","CA","SNTL","Poison Flat","UT","Alpine","160502010102",7736,38.50576,-119.62624,-8,"XXXC1","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"1097:UT:SNTL","1097","UT","SNTL","Timberline","UT","Carbon","140600070903",8736,39.67712,-110.43395,-8,"TLNU1","2007-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"820:UT:SNTL","820","UT","SNTL","Timpanogos Divide","UT","Utah","160202010802",8140,40.42817,-111.61633,-8,"TIMU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"875:WY:SNTL","875","WY","SNTL","Wolverine","MT","Park","100700060104",7650,44.80417,-109.657,-8,"WLVW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"2039:VA:SCAN","2039","VA","SCAN","N Piedmont Arec","GC","Orange","020801060501",520,38.23333,-78.11667,-5,"NPAV2","2000-06-08 00:00","2100-01-01 00:00",NA,NA,"Virginia"
NA,"876:MT:SNTL","876","MT","SNTL","Wood Creek","MT","Lewis and Clark","100301040202",5960,47.44847,-112.81428,-8,"WODM8","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1280:UT:SNTL","1280","UT","SNTL","Santaquin Meadows","UT","Utah","160202010301",7835,39.92076,-111.71802,-8,NA,"2016-10-27 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"705:AZ:SNTL","705","AZ","SNTL","Promontory","CO","Coconino","150200080306",7942,34.36848,-111.01088,-8,"PROA3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"639:ID:SNTL","639","ID","SNTL","Morgan Creek","ID","Lemhi","170602030901",7600,44.84237,-114.26871,-8,"MRGI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"1034:NM:SNTL","1034","NM","SNTL","Sierra Blanca","CO","Lincoln","130600080103",10268,33.40682,-105.79467,-8,"SIEN5","2002-09-30 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"852:WY:SNTL","852","WY","SNTL","Webber Springs","CO","Carbon","101800020406",9260,41.1591,-106.92809,-8,"WBSW4","1976-02-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"2038:SC:SCAN","2038","SC","SCAN","Youmans Farm","GC","Hampton","030601090302",75,32.66667,-81.2,-5,"YMFS1","1999-11-15 09:00","2100-01-01 00:00",NA,NA,"South Carolina"
NA,"930:MT:SNTL","930","MT","SNTL","Peterson Meadows","MT","Granite","170102020101",7200,46.12588,-113.30792,-8,"PTNM8","1965-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"718:CO:SNTL","718","CO","SNTL","Roach","CO","Larimer","101800100106",9740,40.87498,-106.04675,-8,"ROAC2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1224:UT:SNTL","1224","UT","SNTL","Mt Baldy","UT","Sanpete","160300040402",9524,39.13648,-111.50527,-8,"MTBU1","2012-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"651:OR:SNTL","651","OR","SNTL","Mt Hood Test Site","OR","Clackamas","170800010302",5370,45.32097,-121.7158,-8,"MTHO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"840:CO:SNTL","840","CO","SNTL","Upper San Juan","CO","Mineral","140801010203",10140,37.48563,-106.83528,-8,"USJC2","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"646:MT:SNTL","646","MT","SNTL","Moss Peak","MT","Lake","170102080404",6780,47.68497,-113.96239,-8,"MSPM8","1961-04-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"825:CO:SNTL","825","CO","SNTL","Tower","CO","Routt","140500010407",10620,40.5374,-106.67655,-8,"TOWC2","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"648:WA:SNTL","648","WA","SNTL","Mount Crag","OR","Jefferson","171100180601",3960,47.7637,-123.026,-8,"MTCW1","1989-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"866:AZ:SNTL","866","AZ","SNTL","Wildcat","CO","Apache","150601010109",7868,33.74347,-109.48078,-8,"WCTA3","1983-10-01 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"649:MT:SNTL","649","MT","SNTL","Mount Lockhart","MT","Teton","100302050102",6400,47.91727,-112.8238,-8,"MTKM8","1968-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"917:MT:SNTL","917","MT","SNTL","Rocky Boy","MT","Hill","100500040101",4700,48.17478,-109.64728,-8,"ROCM8","1967-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"741:ID:SNTL","741","ID","SNTL","Sedgwick Peak","ID","Bannock","170402080209",7850,42.52497,-111.95635,-8,"SEPI1","1988-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"829:CO:SNTL","829","CO","SNTL","Trinchera","CO","Costilla","130100020601",10922,37.35296,-105.23259,-8,"TCHC2","1988-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1230:OR:SNTLT","1230","OR","SNTLT","TV Ridge AM","OR","Wallowa","170601050203",7050,45.39608,-117.38919,-8,"TVZO3","2012-08-07 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"708:NM:SNTL","708","NM","SNTL","Quemazon","CO","Los Alamos","130201011303",9507,35.92195,-106.39179,-8,"QMZN5","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"1172:NM:SNTL","1172","NM","SNTL","San Antonio Sink","CO","Rio Arriba","130100050301",9143,36.85967,-106.22657,-8,"SSCN5","2011-07-14 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"847:MT:SNTL","847","MT","SNTL","Waldron","MT","Teton","100302050102",5600,47.91998,-112.79087,-8,"CHUM8","1968-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1269:UT:SNTL","1269","UT","SNTL","Mt Pennell","UT","Garfield","140700010502",9209,37.97793,-110.7933,-8,"MPEU1","2015-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"833:UT:SNTL","833","UT","SNTL","Trout Creek","UT","Uintah","140600100802",9518,40.739,-109.6728,-8,"TCKU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1200:NV:SNTLT","1200","NV","SNTLT","Trout Creek Upper","UT","Elko","160401010702",8280,41.0457,-115.0965,-8,"TCUN2","2011-12-23 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"1103:AK:SNTL","1103","AK","SNTL","Mt. Alyeska","AK","Anchorage","190203020702",1540,60.95983,-149.08617,-9,"YESA2","1971-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"1005:CO:SNTL","1005","CO","SNTL","Ute Creek","CO","Costilla","130100020604",10734,37.6148,-105.37322,-8,"UTCC2","2000-08-16 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"814:UT:SNTL","814","UT","SNTL","Thaynes Canyon","UT","Summit","160201020101",9230,40.6235,-111.53322,-8,"THCU1","1988-06-20 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"2202:TX:SCAN","2202","TX","SCAN","Vernon","GC","Wilbarger","111302070302",1184,34.01635,-99.2464,-6,"VNOT2","2013-09-13 00:00","2100-01-01 00:00",NA,NA,"Texas"
NA,"954:AK:SNTL","954","AK","SNTL","Turnagain Pass","AK","Kenai Peninsula","190203020406",1880,60.78043,-149.18325,-9,"TUGA2","1981-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"1259:WA:SNTL","1259","WA","SNTL","Muckamuck","OR","Okanogan","170200062001",4470,48.58526,-119.86624,-8,"MUKW1","2014-06-10 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"1254:NM:SNTL","1254","NM","SNTL","Rio Santa Barbara","CO","Taos","130201010905",10664,36.07196,-105.62949,-8,"SBAN5","2013-09-24 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"771:CA:SNTL","771","CA","SNTL","Sonora Pass","UT","Mono","160503020104",8770,38.31021,-119.6003,-8,"SRAC1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"1168:NM:SNTL","1168","NM","SNTL","Taos Powderhorn","CO","Taos","130201010701",11045,36.58195,-105.45617,-8,"TABN5","2010-08-09 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"689:WY:SNTL","689","WY","SNTL","Phillips Bench","ID","Teton","170401030504",8200,43.51687,-110.91258,-8,"PHBW4","1976-03-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"800:OR:SNTL","800","OR","SNTL","Summer Rim","OR","Lake","180102020103",7080,42.6957,-120.80158,-8,"SMRO3","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"657:MT:SNTL","657","MT","SNTL","N Fk Elk Creek","MT","Powell","170102031204",6250,46.8716,-113.27725,-8,"NFEM8","1967-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"849:NV:SNTL","849","NV","SNTL","Ward Mountain","UT","White Pine","150100110105",9163,39.13242,-114.95575,-8,"WDMN2","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"786:WY:SNTL","786","WY","SNTL","St. Lawrence Alt","MT","Fremont","100800020105",8620,43.03312,-109.17021,-8,"SLAW4","1983-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"673:WY:SNTL","673","WY","SNTL","Old Battle","CO","Carbon","101800020901",9860,41.15426,-106.96926,-8,"OLDW4","1962-09-01 00:00","2100-01-17 00:00",NA,NA,"Wyoming"
NA,"2204:TX:SCAN","2204","TX","SCAN","Uvalde","GC","Uvalde","121101060903",915,29.21578,-99.75517,-6,"VLDT2","2013-09-17 00:00","2100-01-01 00:00",NA,NA,"Texas"
